Book Name,Sentence Length (Avg),Total Words,Word Length (Avg),Total Sentences,Initial Text Length (Chars),Unique Lemmas,TTR,Avg Syllables Per Word,Lexical Density,Pronoun Usage Rate (%),Nominalization Rate (%),Hapax Legomena Ratio (%),Abstract vs. Concrete Words Ratio,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Dale-Chall Readability Score,Automated Readability Index,Gunning Fog Index,Linsear Write Formula,FORCAST Readability Score
Nights_With_Uncle_Remus_Joel_Chandler_Harris,16.83696984555038,68678,3.584830659017444,4079,389583,4682,0.06817321412970674,1.1872215265441626,0.723899938845045,10.895774483823057,0.7280351786598328,3.0825009464457325,0.6499939591639483,86.84,5.7,6.9,5.5,7.0,7.65,7.666666666666666,19.8
Old_Mother_West_Wind_Thornton_W_Burgess,17.817989417989416,16838,4.093300867086352,945,90573,1369,0.08130419289701865,1.2188502197410618,0.7458130419289701,7.898800332581067,0.06532842380330206,3.0229243378073405,1.1098241696902038,89.79,4.5,6.0,1.34,6.5,6.26,5.375,19.82
Peter_Pan_J_M_Barrie,19.24027834629554,47004,4.047676793464386,2443,255178,4691,0.0998000170198281,1.2332992936771339,0.7058548208663092,13.586077780614417,0.8531188834992767,4.895328057186623,1.6280084798603318,89.68,4.6,7.7,5.53,6.8,6.89,28.0,19.499999999999996
Pinocchio_The_Tale_of_a_Puppet_Carlo_Collodi,14.689289501590668,41556,4.075681008759265,2829,225330,3758,0.0904321878910386,1.2586148811242661,0.6975887958417557,13.19424391182982,1.001058812205217,4.105303686591587,1.5805230790025004,80.62,6.0,8.0,5.35,7.0,7.02,5.5,19.28
Polly_and_Eleanor_Lillian_Elizabeth_Roy,16.321226795803067,60666,4.138842185078957,3717,337701,5559,0.09163287508653942,1.2581676721722217,0.677479972307388,10.112748491741668,0.9939669666699634,4.43246629083836,1.7221363027116197,79.4,6.5,8.4,5.61,8.1,7.61,5.75,19.540000000000003
Rose_in_Bloom_Louisa_May_Alcott,22.277962874821515,93612,4.105819766696578,4202,504801,7231,0.07724437037986583,1.2685873605947955,0.7040870828526258,12.889373157287526,1.1793359825663376,3.4974148613425626,1.9146524136991898,73.61,8.7,9.4,5.73,10.5,9.89,8.5,19.32
Submarine_Boys_on_Duty,13.118850193477058,47464,4.277684139558402,3618,273284,4850,0.10218270689364571,1.2895668295971683,0.7114866003708074,9.038429125231755,1.0829260070790494,4.917411090510703,1.587699739873653,83.05,5.1,8.0,5.49,7.2,6.24,8.0,19.419999999999998
The_Adventures_of_Grandfather_Frog_Thornton_W_Burgess,15.8465204957102,16623,4.141731336100584,1049,90089,1625,0.09775612103711724,1.2199362329302774,0.7395776935571197,11.081032304638153,0.34289839379173437,4.199001383625098,1.413895394223263,88.47,5.0,7.8,1.58,7.4,6.92,8.166666666666666,19.5
The_Adventures_of_Paddy_Beaver_Thornton_W_Burgess,14.98091603053435,15700,3.9194904458598727,1048,81725,1503,0.09573248407643312,1.1977070063694268,0.7363057324840764,12.057324840764332,0.2611464968152866,4.025477707006369,1.5788810937218924,89.28,4.7,6.6,1.5,6.1,6.59,6.714285714285714,19.639999999999997
The_Adventures_of_Prickly_Porky_Thornton_W_Burgess,16.660831509846826,15228,4.013002364066194,914,81126,1515,0.09948778565799843,1.2139479905437351,0.718347780404518,11.603624901497241,0.3808773312319412,4.29472025216706,1.608411214953271,87.96,5.2,6.7,5.28,7.1,7.17,5.25,19.82
